"","rowid","taxa_id","x","y","zero_ind","Lowest.Rank","W.proportion"
"381",381,"denovo195738",-0.439695949001601,1413,"Yes","Lachnospiraceae",1
"382",382,"denovo122756",-0.43941985244417,1413,"Yes","S24-7",1
"383",383,"denovo432117",-0.43941985244417,1413,"Yes","S24-7",1
"384",384,"denovo403910",0.438185546163055,1413,"Yes","Clostridiales",1
"385",385,"denovo367171",0.437377506464118,1413,"Yes","S24-7",1
"386",386,"denovo570828",-0.437135399730238,1413,"Yes",NA,1
"387",387,"denovo460084",-0.437135399730238,1413,"Yes","Clostridiales",1
"388",388,"denovo63531",-0.437135399730238,1413,"Yes","Christensenella",1
"389",389,"denovo439374",-0.435901786103375,1413,"Yes","Rikenellaceae",1
"390",390,"denovo103793",-0.435901786103375,1413,"Yes","S24-7",1
"391",391,"denovo132864",-0.434903993851728,1413,"Yes","S24-7",1
"392",392,"denovo155058",-0.434903993851728,1413,"Yes","S24-7",1
"393",393,"denovo393333",-0.433060841263827,1413,"Yes","S24-7",1
"394",394,"denovo580420",-0.432930103441913,1413,"Yes","Clostridiales",1
"395",395,"denovo13995",-0.431600226938833,1413,"Yes","CF231",1
"396",396,"denovo574558",-0.431600226938833,1413,"Yes","S24-7",1
"397",397,"denovo246784",0.431445917352839,1413,"Yes","S24-7",1
"398",398,"denovo42620",-0.431359647427113,1413,"Yes","S24-7",1
"399",399,"denovo79767",-0.431324130381402,1413,"Yes","S24-7",1
"400",400,"denovo357551",-0.429408637116788,1413,"Yes","S24-7",1
"401",401,"denovo424422",0.427965775409859,1413,"Yes","S24-7",1
"402",402,"denovo521239",0.427965775409858,1413,"Yes","S24-7",1
"403",403,"denovo342075",-0.42656769227724,1413,"Yes","Rikenellaceae",1
"404",404,"denovo576625",0.425577812274206,1413,"Yes","S24-7",1
"405",405,"denovo342317",0.423782524051672,1413,"Yes","S24-7",1
"406",406,"denovo229192",-0.423549742611289,1413,"Yes","S24-7",1
"407",407,"denovo484660",-0.423463229961709,1413,"Yes","Oscillospira",1
"408",408,"denovo112193",-0.421820141854004,1413,"Yes","S24-7",1
"409",409,"denovo251705",-0.419581625850355,1413,"Yes","Clostridiales",1
"410",410,"denovo22433",-0.419248183446747,1413,"Yes","Clostridiales",1
"411",411,"denovo47640",0.419230656377981,1413,"Yes","S24-7",1
"412",412,"denovo494227",-0.418785361373401,1413,"Yes","S24-7",1
"413",413,"denovo409528",0.418501183116205,1413,"Yes","Lachnospiraceae",1
"414",414,"denovo86711",-0.41627785893746,1413,"Yes","S24-7",1
"415",415,"denovo378822",-0.415944416533852,1413,"Yes","gnavus",1
"416",416,"denovo304092",0.412858685410425,1413,"Yes","Clostridiales",1
"417",417,"denovo83704",-0.409784709950873,1413,"Yes","S24-7",1
"418",418,"denovo92492",-0.409784709950873,1413,"Yes","Bacteroides",1
"419",419,"denovo579664",-0.408360641096564,1413,"Yes","S24-7",1
"420",420,"denovo333671",-0.408360641096564,1413,"Yes","S24-7",1
"421",421,"denovo120695",-0.403568685946691,1413,"Yes","Oscillospira",1
"422",422,"denovo58729",0.403446954356166,1413,"Yes","S24-7",1
"423",423,"denovo7232",-0.401867492109978,1413,"Yes","Lachnospiraceae",1
"424",424,"denovo90353",0.401431981434219,1413,"Yes","acidifaciens",1
"425",425,"denovo564490",0.401034581711513,1413,"Yes","S24-7",1
"426",426,"denovo405740",-0.399577689086267,1413,"Yes","S24-7",1
"427",427,"denovo55931",-0.399359989674037,1413,"Yes","Clostridiales",1
"428",428,"denovo439165",-0.398203587410854,1413,"Yes","S24-7",1
"429",429,"denovo155603",-0.397271479884147,1413,"Yes","S24-7",1
"430",430,"denovo494609",-0.396969844385441,1413,"Yes","S24-7",1
"431",431,"denovo164158",-0.394682121085729,1413,"Yes","S24-7",1
"432",432,"denovo118325",-0.3944623419495,1413,"Yes","acidifaciens",1
"433",433,"denovo21120",-0.392761148112786,1413,"Yes",NA,1
"434",434,"denovo348053",-0.39124421636659,1413,"Yes","S24-7",1
"435",435,"denovo360481",0.390561004032366,1413,"Yes","Clostridiales",1
"436",436,"denovo430834",0.390561004032366,1413,"Yes","Clostridiales",1
"437",437,"denovo36988",-0.389423943878179,1413,"Yes","S24-7",1
"438",438,"denovo229656",-0.389423943878179,1413,"Yes","S24-7",1
"439",439,"denovo412243",-0.389423943878179,1413,"Yes","S24-7",1
"440",440,"denovo489456",-0.389423943878179,1413,"Yes","S24-7",1
"441",441,"denovo498185",-0.389423943878179,1413,"Yes","S24-7",1
"442",442,"denovo190489",-0.388188972099142,1413,"Yes","S24-7",1
"443",443,"denovo474466",-0.388056192445073,1413,"Yes","S24-7",1
"444",444,"denovo56108",-0.387722750041465,1413,"Yes","Clostridiales",1
"445",445,"denovo314135",-0.387722750041465,1413,"Yes","Lachnospiraceae",1
"446",446,"denovo428547",0.386591932165971,1413,"Yes","gnavus",1
"447",447,"denovo353462",-0.385215247605525,1413,"Yes","S24-7",1
"448",448,"denovo1139",-0.385215247605524,1413,"Yes","Lachnospiraceae",1
"449",449,"denovo337530",-0.385215247605524,1413,"Yes","Clostridiales",1
"450",450,"denovo508106",0.383816448413435,1413,"Yes","S24-7",1
"451",451,"denovo2519",-0.382930794891592,1413,"Yes","S24-7",1
"452",452,"denovo347501",-0.382930794891592,1413,"Yes","Coprococcus",1
"453",453,"denovo494507",-0.382243564944063,1413,"Yes","schaedleri",1
"454",454,"denovo510595",-0.381891766036597,1413,"Yes","Ruminococcaceae",1
"455",455,"denovo133068",-0.380423292455652,1413,"Yes","Parabacteroides",1
"456",456,"denovo427398",-0.380423292455652,1413,"Yes","S24-7",1
"457",457,"denovo445745",-0.379960470382305,1413,"Yes","S24-7",1
"458",458,"denovo381830",-0.379960470382305,1413,"Yes","S24-7",1
"459",459,"denovo405293",-0.379627027978698,1413,"Yes",NA,1
"460",460,"denovo491046",-0.379627027978698,1413,"Yes","S24-7",1
"461",461,"denovo374142",-0.379406020088844,1413,"Yes",NA,1
"462",462,"denovo503568",-0.378722098618938,1413,"Yes","schaedleri",1
"463",463,"denovo268704",-0.378449402045837,1413,"Yes","Lactobacillus",1
"464",464,"denovo231397",0.377606390689909,1413,"Yes","AF12",1
"465",465,"denovo454176",-0.377119525542757,1413,"Yes","CF231",1
"466",466,"denovo357140",-0.376388070422893,1413,"Yes","Clostridiales",1
"467",467,"denovo68225",0.375342801740303,1413,"Yes","Prevotella",1
"468",468,"denovo140006",-0.374377672434237,1413,"Yes","S24-7",1
"469",469,"denovo403230",-0.374377672434237,1413,"Yes","S24-7",1
"470",470,"denovo407764",-0.374377672434237,1413,"Yes","S24-7",1
"471",471,"denovo121665",-0.374377672434237,1413,"Yes","S24-7",1
"472",472,"denovo243893",-0.374377672434237,1413,"Yes","S24-7",1
"473",473,"denovo21039",-0.374044230030629,1413,"Yes","Lactobacillus",1
"474",474,"denovo541636",-0.374044230030629,1413,"Yes","S24-7",1
"475",475,"denovo304365",-0.373690442486707,1413,"Yes","S24-7",1
"476",476,"denovo553092",-0.373467321395718,1413,"Yes","S24-7",1
"477",477,"denovo170785",-0.373467321395718,1413,"Yes","Rikenellaceae",1
"478",478,"denovo474098",-0.372691229688177,1413,"Yes","Lachnospiraceae",1
"479",479,"denovo155061",-0.372640961551812,1413,"Yes","S24-7",1
"480",480,"denovo240904",-0.371498852664662,1413,"Yes","Clostridiales",1
"481",481,"denovo453615",0.371259234793684,1413,"Yes","Clostridiales",1
"482",482,"denovo240820",-0.37062637655617,1413,"Yes","CF231",1
"483",483,"denovo252477",-0.37062637655617,1413,"Yes","acidifaciens",1
"484",484,"denovo271974",-0.370168976161582,1413,"Yes","ovatus",1
"485",485,"denovo173642",-0.369800016712264,1413,"Yes","Clostridiales",1
"486",486,"denovo299142",-0.369800016712264,1413,"Yes","S24-7",1
"487",487,"denovo62792",-0.369562837184874,1413,"Yes","S24-7",1
"488",488,"denovo183841",-0.369258625123064,1413,"Yes","Clostridiales",1
"489",489,"denovo254402",-0.369258625123064,1413,"Yes","Clostridiales",1
"490",490,"denovo98142",-0.366147812565226,1413,"Yes","S24-7",1
"491",491,"denovo191426",-0.365377021011709,1413,"Yes","AF12",1
"492",492,"denovo273590",-0.365377021011709,1413,"Yes","S24-7",1
"493",493,"denovo583806",-0.364580756534755,1413,"Yes","S24-7",1
"494",494,"denovo393322",-0.363640310129285,1413,"Yes","S24-7",1
"495",495,"denovo88608",-0.363640310129285,1413,"Yes","S24-7",1
"496",496,"denovo331598",-0.363306867725677,1413,"Yes","Ruminococcaceae",1
"497",497,"denovo39408",-0.363306867725677,1413,"Yes","S24-7",1
"498",498,"denovo77671",-0.362073254098814,1413,"Yes","S24-7",1
"499",499,"denovo497859",-0.361939116292571,1413,"Yes","muciniphila",1
"500",500,"denovo43930",-0.361739811695207,1413,"Yes","S24-7",1
"501",501,"denovo50513",-0.361739811695207,1413,"Yes","Clostridiaceae",1
"502",502,"denovo229264",-0.360875576921275,1413,"Yes","S24-7",1
"503",503,"denovo281487",-0.360562185762346,1413,"Yes","S24-7",1
"504",504,"denovo386573",0.360388257391831,1413,"Yes","Lactobacillus",1
"505",505,"denovo206855",-0.360003100812782,1413,"Yes","S24-7",1
"506",506,"denovo317908",-0.359101571437353,1413,"Yes","Lachnospiraceae",1
"507",507,"denovo410791",-0.359101571437353,1413,"Yes","Clostridiales",1
"508",508,"denovo7713",-0.358389724269234,1413,"Yes","S24-7",1
"509",509,"denovo351840",-0.357261247704262,1413,"Yes","S24-7",1
"510",510,"denovo493010",-0.357124281043208,1413,"Yes","Clostridiales",1
"511",511,"denovo261910",-0.357020668192542,1413,"Yes","Bacteroides",1
"512",512,"denovo84389",-0.355580105112228,1413,"Yes","CF231",1
"513",513,"denovo252293",-0.355580105112228,1413,"Yes","S24-7",1
"514",514,"denovo275443",-0.355580105112228,1413,"Yes","Coprococcus",1
"515",515,"denovo471971",-0.355304008554797,1413,"Yes","S24-7",1
"516",516,"denovo396672",0.355280257581456,1413,"Yes","S24-7",1
"517",517,"denovo336508",-0.354753745268322,1413,"Yes","Bacteroides",1
"518",518,"denovo438975",-0.354420302864714,1413,"Yes","S24-7",1
"519",519,"denovo295406",-0.354420302864714,1413,"Yes","S24-7",1
"520",520,"denovo298000",-0.353602814718083,1413,"Yes","Rikenellaceae",1
"521",521,"denovo549429",0.350706511896636,1413,"Yes","Ruminococcaceae",1
"522",522,"denovo254667",-0.349258388533382,1413,"Yes","S24-7",1
"523",523,"denovo122936",-0.349124250727138,1413,"Yes","Clostridiales",1
"524",524,"denovo417642",-0.347984499724304,1413,"Yes","S24-7",1
"525",525,"denovo301906",-0.346417443693834,1413,"Yes","S24-7",1
"526",526,"denovo291662",-0.34495682936884,1413,"Yes","CF231",1
"527",527,"denovo582349",-0.34495682936884,1413,"Yes","CF231",1
"528",528,"denovo490903",-0.34495682936884,1413,"Yes","Coprococcus",1
"529",529,"denovo20073",-0.340257737110855,1413,"Yes","Bacteroides",1
"530",530,"denovo81639",0.339219893363918,1413,"Yes","S24-7",1
"531",531,"denovo422446",-0.337373053931552,1413,"Yes","Clostridiales",1
"532",532,"denovo489244",-0.337039611527945,1413,"Yes","Sutterella",1
"533",533,"denovo285647",-0.334710522226334,1413,"Yes","Lactobacillus",1
"534",534,"denovo241884",-0.334532109092004,1413,"Yes","S24-7",1
"535",535,"denovo595831",-0.334532109092004,1413,"Yes","schaedleri",1
"536",536,"denovo17589",0.334289511639001,1413,"Yes","Clostridiales",1
"537",537,"denovo460826",0.333854463416192,1413,"Yes","Clostridiales",1
"538",538,"denovo518409",-0.33283431523962,1413,"Yes","Clostridiales",1
"539",539,"denovo482525",-0.332581098781679,1413,"Yes","Lactobacillus",1
"540",540,"denovo30414",-0.332247656378072,1413,"Yes","S24-7",1
"541",541,"denovo124391",-0.331560426430542,1413,"Yes","Ruminococcaceae",1
"542",542,"denovo323110",0.330975616019554,1413,"Yes","S24-7",1
"543",543,"denovo70151",-0.328943889465177,1413,"Yes","gnavus",1
"544",544,"denovo462175",-0.327434125772294,1413,"Yes","Clostridiales",1
"545",545,"denovo53787",-0.326436387029236,1413,"Yes","S24-7",1
"546",546,"denovo13960",-0.322183465584248,1413,"Yes","S24-7",1
"547",547,"denovo124016",-0.321993340084003,1413,"Yes","Clostridiales",1
"548",548,"denovo385130",-0.321993340084003,1413,"Yes","S24-7",1
"549",549,"denovo180840",-0.321365444619106,1413,"Yes","S24-7",1
"550",550,"denovo477033",0.320924259582735,1413,"Yes","S24-7",1
"551",551,"denovo548403",-0.320853589081168,1413,"Yes","S24-7",1
"552",552,"denovo408942",-0.320127072855739,1413,"Yes","S24-7",1
"553",553,"denovo592012",-0.319943238042649,1413,"Yes","YS2",1
"554",554,"denovo389123",-0.319152395244454,1413,"Yes","schaedleri",1
"555",555,"denovo486487",-0.319152395244454,1413,"Yes","S24-7",1
"556",556,"denovo486092",-0.319079003268717,1413,"Yes","Clostridiales",1
"557",557,"denovo214904",-0.318745560865109,1413,"Yes","schaedleri",1
"558",558,"denovo328096",-0.317749126765637,1413,"Yes","S24-7",1
"559",559,"denovo407964",-0.316925288376698,1413,"Yes","S24-7",1
"560",560,"denovo445563",-0.315886259521703,1413,"Yes","Coprococcus",1
"561",561,"denovo329289",-0.315557536943592,1413,"Yes","Clostridiales",1
"562",562,"denovo250731",-0.314872295632519,1413,"Yes","S24-7",1
"563",563,"denovo149073",-0.314693882498189,1413,"Yes","S24-7",1
"564",564,"denovo50425",0.314605149854573,1413,"Yes","Bacteroides",1
"565",565,"denovo385855",0.314509839341207,1413,"Yes","Lachnospiraceae",1
"566",566,"denovo160333",-0.313621521463803,1413,"Yes","S24-7",1
"567",567,"denovo3218",0.312441245316534,1413,"Yes","Clostridiales",1
"568",568,"denovo302293",-0.311056673181686,1413,"Yes","CF231",1
"569",569,"denovo532312",0.310053282180881,1413,"Yes","S24-7",1
"570",570,"denovo365104",-0.308177853412112,1413,"Yes","Anaerostipes",1
"571",571,"denovo592048",-0.308038723515736,1413,"Yes","S24-7",1
"572",572,"denovo270509",-0.306578109190742,1413,"Yes","Rikenellaceae",1
"573",573,"denovo215732",-0.306302012633311,1413,"Yes","S24-7",1
"574",574,"denovo594635",0.305140557560919,1413,"Yes","Clostridiales",1
"575",575,"denovo536013",-0.304600818796597,1413,"Yes","S24-7",1
"576",576,"denovo564752",-0.304467552309948,1413,"Yes","S24-7",1
"577",577,"denovo578165",-0.303160255716282,1413,"Yes","S24-7",1
"578",578,"denovo7724",-0.301079352471472,1413,"Yes","S24-7",1
"579",579,"denovo405064",-0.301079352471472,1413,"Yes","Clostridiales",1
"580",580,"denovo513395",0.299638271770228,1413,"Yes","RF39",1
"581",581,"denovo264986",-0.296838539137436,1413,"Yes","Clostridiales",1
"582",582,"denovo96518",-0.296620839725207,1413,"Yes","Ruminococcaceae",1
"583",583,"denovo567350",-0.296620839725207,1413,"Yes","S24-7",1
"584",584,"denovo198357",-0.296287397321599,1413,"Yes","Clostridiales",1
"585",585,"denovo595733",-0.296287397321599,1413,"Yes","Clostridiales",1
"586",586,"denovo575708",-0.2956035673584,1413,"Yes","Clostridiales",1
"587",587,"denovo289315",-0.293779894885658,1413,"Yes","S24-7",1
"588",588,"denovo449653",-0.293317072812312,1413,"Yes","gnavus",1
"589",589,"denovo277186",-0.292078701048945,1413,"Yes","S24-7",1
"590",590,"denovo309774",0.288627488015618,1413,"Yes","Lactobacillus",1
"591",591,"denovo203929",0.287702739563428,1413,"Yes","S24-7",1
"592",592,"denovo413788",-0.287400832460636,1413,"Yes","S24-7",1
"593",593,"denovo154072",-0.286823923825725,1413,"Yes","S24-7",1
"594",594,"denovo174971",-0.285997563981819,1413,"Yes","S24-7",1
"595",595,"denovo320473",-0.284893330024695,1413,"Yes","S24-7",1
"596",596,"denovo313791",-0.283156619142271,1413,"Yes","S24-7",1
"597",597,"denovo326370",-0.281455425305557,1413,"Yes","Oscillospira",1
"598",598,"denovo283443",0.281223958436776,1413,"Yes","Lachnospiraceae",1
"599",599,"denovo251691",-0.279592558061623,1413,"Yes","CF231",1
"600",600,"denovo173740",-0.279504414995232,1413,"Yes","S24-7",1
"601",601,"denovo4145",-0.277937358964762,1413,"Yes","S24-7",1
"602",602,"denovo328205",-0.273728662692108,1413,"Yes","Ruminococcaceae",1
"603",603,"denovo210084",-0.273519850960804,1413,"Yes","S24-7",1
"604",604,"denovo167243",-0.273186408557196,1413,"Yes","S24-7",1
"605",605,"denovo237638",-0.273186408557196,1413,"Yes","Desulfovibrio",1
"606",606,"denovo471529",-0.272182077309928,1413,"Yes","Clostridiales",1
"607",607,"denovo319436",0.270460196756351,1413,"Yes","Lachnospiraceae",1
"608",608,"denovo249510",-0.268936707542235,1413,"Yes","S24-7",1
"609",609,"denovo321734",-0.264185757134668,1413,"Yes","schaedleri",1
"610",610,"denovo187780",-0.26134821227945,1413,"Yes","Clostridiales",1
"611",611,"denovo512994",-0.258313431798847,1413,"Yes","S24-7",1
"612",612,"denovo144478",0.257590816665947,1413,"Yes","Clostridiales",1
"613",613,"denovo597470",-0.257000386110419,1413,"Yes","S24-7",1
"614",614,"denovo432793",-0.252097407794666,1413,"Yes","S24-7",1
"615",615,"denovo569027",-0.252097407794666,1413,"Yes","S24-7",1
"616",616,"denovo52607",-0.252097407794665,1413,"Yes","S24-7",1
"617",617,"denovo193445",-0.252097407794665,1413,"Yes","S24-7",1
"618",618,"denovo139589",-0.250410965048605,1413,"Yes","Lachnospiraceae",1
"619",619,"denovo465623",-0.247757973700098,1413,"Yes","Clostridiales",1
"620",620,"denovo179676",0.247027631836545,1413,"Yes","Bifidobacterium",1
"621",621,"denovo202622",-0.246294830710368,1413,"Yes","S24-7",1
"622",622,"denovo128117",-0.245961388306761,1413,"Yes","CF231",1
"623",623,"denovo286724",-0.245604258808079,1413,"Yes","Clostridiales",1
"624",624,"denovo352071",0.244863727298507,1413,"Yes","Lactobacillus",1
"625",625,"denovo564112",-0.244185520544986,1413,"Yes","S24-7",1
"626",626,"denovo66207",-0.242991063797474,1413,"Yes","CF231",1
"627",627,"denovo116061",-0.242300491895184,1413,"Yes","S24-7",1
"628",628,"denovo565338",0.23917898538403,1413,"Yes","Clostridiales",1
"629",629,"denovo100002",-0.237731657836299,1413,"Yes","S24-7",1
"630",630,"denovo509930",-0.236717693947116,1413,"Yes","S24-7",1
"631",631,"denovo3996",-0.235402568534689,1413,"Yes","S24-7",1
"632",632,"denovo393237",-0.235314425468298,1413,"Yes","S24-7",1
"633",633,"denovo300692",-0.23380335713183,1413,"Yes","Lachnospiraceae",1
"634",634,"denovo410199",-0.23247348062875,1413,"Yes","S24-7",1
"635",635,"denovo180221",-0.23042048788457,1413,"Yes","Ruminococcaceae",1
"636",636,"denovo269430",-0.23042048788457,1413,"Yes","S24-7",1
"637",637,"denovo262585",-0.228798396382221,1413,"Yes","Clostridiales",1
"638",638,"denovo59555",0.228583678381556,1413,"Yes","Clostridiales",1
"639",639,"denovo92698",-0.226313774045771,1413,"Yes","Lachnospiraceae",1
"640",640,"denovo53009",0.225993326624034,1413,"Yes","Clostridiales",1
"641",641,"denovo221462",-0.224746718015301,1413,"Yes","Ruminococcaceae",1
"642",642,"denovo514041",-0.224746718015301,1413,"Yes","CF231",1
"643",643,"denovo346583",-0.224041888200434,1413,"Yes","Clostridiales",1
"644",644,"denovo595946",-0.221775035353839,1413,"Yes","RF39",1
"645",645,"denovo18608",-0.219934711620749,1413,"Yes","CF231",1
"646",646,"denovo441800",-0.218757085687888,1413,"Yes","S24-7",1
"647",647,"denovo132219",0.218329933322868,1413,"Yes","Clostridiales",1
"648",648,"denovo535794",-0.218253569028714,1413,"Yes","distasonis",1
"649",649,"denovo84384",-0.216137148738193,1413,"Yes","S24-7",1
"650",650,"denovo512193",-0.216137148738192,1413,"Yes","S24-7",1
"651",651,"denovo85160",-0.215235619362763,1413,"Yes","S24-7",1
"652",652,"denovo226384",-0.210934060198221,1413,"Yes","Clostridiales",1
"653",653,"denovo11638",0.206399714867791,1413,"Yes","Clostridiales",1
"654",654,"denovo250062",-0.204278901215768,1413,"Yes","Clostridiales",1
"655",655,"denovo49398",-0.199579808957782,1413,"Yes","S24-7",1
"656",656,"denovo135527",-0.199442309478216,1413,"Yes","S24-7",1
"657",657,"denovo560508",-0.199022028651804,1413,"Yes","Clostridiales",1
"658",658,"denovo167965",-0.198033641792746,1413,"Yes","Lachnospiraceae",1
"659",659,"denovo17114",-0.197824931802793,1413,"Yes","Clostridiales",1
"660",660,"denovo108778",0.19691671522321,1413,"Yes","S24-7",1
"661",661,"denovo94099",0.19590681075606,1413,"Yes","Clostridiales",1
"662",662,"denovo146790",0.194528752087557,1413,"Yes",NA,1
"663",663,"denovo455511",-0.191756783468116,1413,"Yes","S24-7",1
"664",664,"denovo429159",-0.190353514989298,1413,"Yes","S24-7",1
"665",665,"denovo273566",-0.188786458958828,1413,"Yes","S24-7",1
"666",666,"denovo191601",-0.18727539062236,1413,"Yes","distasonis",1
"667",667,"denovo524213",-0.185814776297366,1413,"Yes","Clostridiales",1
"668",668,"denovo410398",-0.182293309972242,1413,"Yes","Oscillospira",1
"669",669,"denovo487669",0.180261081720932,1413,"Yes","Oscillospira",1
"670",670,"denovo250190",-0.17539005602053,1413,"Yes","Lachnospiraceae",1
"671",671,"denovo256908",-0.168975476549797,1413,"Yes","S24-7",1
"672",672,"denovo562828",-0.166922483805617,1413,"Yes","CF231",1
"673",673,"denovo566556",-0.165454010224672,1413,"Yes","S24-7",1
"674",674,"denovo60567",-0.164944757125935,1413,"Yes","Clostridiales",1
"675",675,"denovo552747",-0.164552480849243,1413,"Yes","Clostridiales",1
"676",676,"denovo78625",-0.164086258791566,1413,"Yes","Oscillospira",1
"677",677,"denovo457787",0.162201311686021,1413,"Yes","Dorea",1
"678",678,"denovo444827",-0.157033306161794,1413,"Yes","Clostridiales",1
"679",679,"denovo500507",-0.154969864377661,1413,"Yes","Ruminococcaceae",1
"680",680,"denovo535231",-0.149854517240894,1413,"Yes","Clostridiales",1
"681",681,"denovo277923",-0.146199042508075,1413,"Yes","Lachnospiraceae",1
"682",682,"denovo6430",0.139539485258094,1413,"Yes","Clostridiales",1
"683",683,"denovo148816",-0.134878495653901,1413,"Yes","Clostridiales",1
"684",684,"denovo302480",-0.133841577337231,1413,"Yes","Lactobacillus",1
"685",685,"denovo227091",-0.128167221140861,1413,"Yes","Lachnospiraceae",1
"686",686,"denovo200308",-0.126891027956056,1413,"Yes","Clostridiales",1
"687",687,"denovo326749",-0.123001906825199,1413,"Yes","Clostridiales",1
"688",688,"denovo401653",-0.122447510040327,1413,"Yes","S24-7",1
"689",689,"denovo362069",0.116731239783937,1413,"Yes","Ruminococcaceae",1
"690",690,"denovo476871",-0.110364046086169,1413,"Yes","Clostridiales",1
"691",691,"denovo377668",-0.108277722724565,1413,"Yes","Ruminococcaceae",1
"692",692,"denovo254578",0.103019582721334,1413,"Yes","Ruminococcus",1
"693",693,"denovo118754",-0.0998996134172097,1413,"Yes","Lachnospiraceae",1
"694",694,"denovo354242",-0.0993911578636018,1413,"Yes","Clostridiales",1
"695",695,"denovo222775",0.0982658861119115,1413,"Yes","gnavus",1
"696",696,"denovo459983",-0.097331054994283,1413,"Yes",NA,1
"697",697,"denovo482197",0.0853169362488241,1413,"Yes","RF39",1
"698",698,"denovo398908",-0.0844484992703252,1413,"Yes","Bacteroides",1
"699",699,"denovo571999",-0.0797672306976867,1413,"Yes","S24-7",1
"700",700,"denovo459728",-0.0797672306976865,1413,"Yes","[Mogibacteriaceae]",1
"701",701,"denovo234293",0.07423057278351,1413,"Yes","Clostridiales",1
"702",702,"denovo309718",0.0678273690165213,1413,"Yes","Clostridiales",1
"703",703,"denovo245605",0.0647914797074799,1413,"Yes","Lactobacillus",1
"704",704,"denovo506947",0.0645430822187865,1413,"Yes","Clostridiales",1
"705",705,"denovo110872",0.0638150015767278,1413,"Yes","Clostridiales",1
"706",706,"denovo569055",-0.0571336927445847,1413,"Yes","Clostridiales",1
"707",707,"denovo443123",0.0543900904271741,1413,"Yes","Clostridiales",1
"708",708,"denovo582360",0.0538109677611215,1413,"Yes","Lachnospiraceae",1
"709",709,"denovo229225",0.0510018298264748,1413,"Yes","Ruminococcus",1
"710",710,"denovo328560",-0.0494826324811694,1413,"Yes","Clostridiales",1
"711",711,"denovo307698",-0.0492164749036889,1413,"Yes","Dehalobacterium",1
"712",712,"denovo239401",-0.0484882402138526,1413,"Yes","Ruminococcaceae",1
"713",713,"denovo263933",-0.0447350820579333,1413,"Yes","Clostridiales",1
"714",714,"denovo146796",-0.0441620638287218,1413,"Yes","Clostridiales",1
"715",715,"denovo147853",-0.0428503535982063,1413,"Yes","S24-7",1
"716",716,"denovo322913",-0.0428503535982063,1413,"Yes","S24-7",1
"717",717,"denovo465359",-0.0349860379966026,1413,"Yes","Clostridiales",1
"718",718,"denovo453617",-0.0328324298088717,1413,"Yes","Clostridiales",1
"719",719,"denovo532506",0.0299590960684334,1413,"Yes","S24-7",1
"720",720,"denovo18344",0.0298158988786344,1413,"Yes","Clostridiales",1
"721",721,"denovo20432",0.0290238216202885,1413,"Yes","gnavus",1
"722",722,"denovo98637",0.0243569078096629,1413,"Yes","Lactobacillus",1
"723",723,"denovo395163",-0.0237370532166046,1413,"Yes","S24-7",1
"724",724,"denovo473602",0.0236644060154248,1413,"Yes","Lachnospiraceae",1
"725",725,"denovo29884",-0.0170738299744516,1413,"Yes","RF39",1
"726",726,"denovo433789",0.0131335568783869,1413,"Yes","Blautia",1
"727",727,"denovo211038",-0.00647896115163522,1413,"Yes","Clostridiales",1
"728",728,"denovo185041",0.00219500500395569,1413,"Yes","RF39",1
"729",729,"denovo17577",-0.00177321846126633,1413,"Yes","Clostridiales",1
"730",730,"denovo38303",-0.00100613545749811,1413,"Yes","Clostridiales",1
"731",731,"denovo439",0,1413,"Yes","Ruminococcaceae",1
"732",732,"denovo1462",0,1413,"Yes","Rikenellaceae",1
"733",733,"denovo1705",0,1413,"Yes","S24-7",1
"734",734,"denovo5186",0,1413,"Yes","CF231",1
"735",735,"denovo7424",0,1413,"Yes","S24-7",1
"736",736,"denovo8006",0,1413,"Yes","S24-7",1
"737",737,"denovo8237",0,1413,"Yes","schaedleri",1
"738",738,"denovo9026",0,1413,"Yes","S24-7",1
"739",739,"denovo9667",0,1413,"Yes","Oscillospira",1
"740",740,"denovo12948",0,1413,"Yes","S24-7",1
"741",741,"denovo14795",0,1413,"Yes","Clostridiales",1
"742",742,"denovo15225",0,1413,"Yes","S24-7",1
"743",743,"denovo16013",0,1413,"Yes","Clostridiales",1
"744",744,"denovo19342",0,1413,"Yes","Prevotella",1
"745",745,"denovo21576",0,1413,"Yes","Lachnospiraceae",1
"746",746,"denovo22477",0,1413,"Yes","S24-7",1
"747",747,"denovo23869",0,1413,"Yes","Bacteroidales",1
"748",748,"denovo27442",0,1413,"Yes","Clostridiales",1
"749",749,"denovo27967",0,1413,"Yes","S24-7",1
"750",750,"denovo32787",0,1413,"Yes","S24-7",1
"751",751,"denovo35276",0,1413,"Yes","Lactobacillus",1
"752",752,"denovo36228",0,1413,"Yes","Ruminococcaceae",1
"753",753,"denovo38098",0,1413,"Yes","S24-7",1
"754",754,"denovo38715",0,1413,"Yes","CF231",1
"755",755,"denovo44707",0,1413,"Yes","S24-7",1
"756",756,"denovo45730",0,1413,"Yes","S24-7",1
"757",757,"denovo47256",0,1413,"Yes","Clostridiales",1
"758",758,"denovo47795",0,1413,"Yes","Clostridiales",1
"759",759,"denovo49264",0,1413,"Yes","Clostridiales",1
"760",760,"denovo50172",0,1413,"Yes","Oscillospira",1
"761",761,"denovo52259",0,1413,"Yes","Clostridiales",1
"762",762,"denovo56465",0,1413,"Yes","S24-7",1
