OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
1123,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus,s_Denitrovibrio_acetiphilus
1124,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1,s_Chelativorans_sp._BNC1
1125,s_Sphingomonas_taxi,s_Sphingomonas_taxi,s_Sphingomonas_taxi,s_Sphingomonas_taxi,s_Sphingomonas_taxi,s_Sphingomonas_taxi,s_Sphingomonas_taxi
1126,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica,s_Gemmatimonas_phototrophica
1127,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis,s_Tumebacillus_algifaecis
1128,s_Sagittula_sp._P11,s_Sagittula_sp._P11,s_Sagittula_sp._P11,s_Sagittula_sp._P11,s_Sagittula_sp._P11,s_Sagittula_sp._P11,s_Sagittula_sp._P11
1129,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis,s_Sphingomonas_hengshuiensis
1130,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231,s_Afipia_sp._GAS231
1131,s_Collimonas_pratensis,s_Collimonas_pratensis,s_Collimonas_pratensis,s_Collimonas_pratensis,s_Collimonas_pratensis,s_Collimonas_pratensis,s_Collimonas_pratensis
1132,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium,s_Bifidobacterium_dentium
1133,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19,s_Gilvibacter_sp._SZ-19
1134,s_Burkholderia_stabilis,s_Burkholderia_stabilis,s_Burkholderia_stabilis,s_Burkholderia_stabilis,s_Burkholderia_stabilis,s_Burkholderia_stabilis,s_Burkholderia_stabilis
1135,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1,s_Brachybacterium_sp._P6-10-X1
1136,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014,s_Streptomyces_sp._CCM_MD2014
1137,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45,s_Frankineae_bacterium_MT45
1138,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans,s_Polaromonas_naphthalenivorans
1139,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis,s_Arcobacter_nitrofigilis
1140,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica,s_Dechloromonas_aromatica
1141,s_Celeribacter_indicus,s_Celeribacter_indicus,s_Celeribacter_indicus,s_Celeribacter_indicus,s_Celeribacter_indicus,s_Celeribacter_indicus,s_Celeribacter_indicus
1142,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1,s_Aquaspirillum_sp._LM1
1143,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06,s_Agrobacterium_sp._RAC06
1144,s_Brachyspira_murdochii,s_Brachyspira_murdochii,s_Brachyspira_murdochii,s_Brachyspira_murdochii,s_Brachyspira_murdochii,s_Brachyspira_murdochii,s_Brachyspira_murdochii
1145,s_Zunongwangia_profunda,s_Zunongwangia_profunda,s_Zunongwangia_profunda,s_Zunongwangia_profunda,s_Zunongwangia_profunda,s_Zunongwangia_profunda,s_Zunongwangia_profunda
1146,s_Thermus_aquaticus,s_Thermus_aquaticus,s_Thermus_aquaticus,s_Thermus_aquaticus,s_Thermus_aquaticus,s_Thermus_aquaticus,s_Thermus_aquaticus
1147,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta,s_Halotalea_alkalilenta
1148,s_Halomonas_elongata,s_Halomonas_elongata,s_Halomonas_elongata,s_Halomonas_elongata,s_Halomonas_elongata,s_Halomonas_elongata,s_Halomonas_elongata
1149,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius,s_Parageobacillus_thermoglucosidasius
1150,s_Verrucosispora_maris,s_Verrucosispora_maris,s_Verrucosispora_maris,s_Verrucosispora_maris,s_Verrucosispora_maris,s_Verrucosispora_maris,s_Verrucosispora_maris
1151,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07,s_Hydrogenophaga_sp._RAC07
1152,s_Microbacterium_foliorum,s_Microbacterium_foliorum,s_Microbacterium_foliorum,s_Microbacterium_foliorum,s_Microbacterium_foliorum,s_Microbacterium_foliorum,s_Microbacterium_foliorum
1153,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis,s_Pseudomonas_guangdongensis
1154,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis,s_Rubinisphaera_brasiliensis
1155,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans,s_Aggregatibacter_actinomycetemcomitans
1156,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1,s_Rhodococcus_sp._WB1
1157,s_Salmonella_bongori,s_Salmonella_bongori,s_Salmonella_bongori,s_Salmonella_bongori,s_Salmonella_bongori,s_Salmonella_bongori,s_Salmonella_bongori
1158,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10,s_Burkholderiales_bacterium_GJ-E10
1159,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena,s_Cellulomonas_flavigena
1160,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense,s_Desulfohalobium_retbaense
1161,s_Alteromonas_macleodii,s_Alteromonas_macleodii,s_Alteromonas_macleodii,s_Alteromonas_macleodii,s_Alteromonas_macleodii,s_Alteromonas_macleodii,s_Alteromonas_macleodii
1162,s_Spirochaeta_africana,s_Spirochaeta_africana,s_Spirochaeta_africana,s_Spirochaeta_africana,s_Spirochaeta_africana,s_Spirochaeta_africana,s_Spirochaeta_africana
1163,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis,s_Luteipulveratus_mongoliensis
1164,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini,s_Sedimenticola_thiotaurini
1165,s_Pantoea_vagans,s_Pantoea_vagans,s_Pantoea_vagans,s_Pantoea_vagans,s_Pantoea_vagans,s_Pantoea_vagans,s_Pantoea_vagans
1166,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.,s_uncultured_Desulfobacterium_sp.
1167,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens,s_Desulfovibrio_salexigens
1168,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48,s_Phyllobacterium_sp._Tri-48
1169,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285,s_Bradyrhizobium_sp._ORS_285
1170,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense,s_Bradyrhizobium_ottawaense
1171,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus,s_Ilyobacter_polytropus
1172,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis,s_Phycicoccus_dokdonensis
1173,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi,s_Bibersteinia_trehalosi
1174,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator,s_Candidatus_Desulforudis_audaxviator
1175,s_Histophilus_somni,s_Histophilus_somni,s_Histophilus_somni,s_Histophilus_somni,s_Histophilus_somni,s_Histophilus_somni,s_Histophilus_somni
1176,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius,s_Kytococcus_sedentarius
1177,s_Halomonas_aestuarii,s_Halomonas_aestuarii,s_Halomonas_aestuarii,s_Halomonas_aestuarii,s_Halomonas_aestuarii,s_Halomonas_aestuarii,s_Halomonas_aestuarii
1178,s_Streptomyces_pratensis,s_Streptomyces_pratensis,s_Streptomyces_pratensis,s_Streptomyces_pratensis,s_Streptomyces_pratensis,s_Streptomyces_pratensis,s_Streptomyces_pratensis
1179,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium,s_Methylosinus_trichosporium
1180,s_Sphingomonas_indica,s_Sphingomonas_indica,s_Sphingomonas_indica,s_Sphingomonas_indica,s_Sphingomonas_indica,s_Sphingomonas_indica,s_Sphingomonas_indica
1181,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group,s_Mycoplasma_mycoides_group
1182,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis,s_Bacillus_weihaiensis
1183,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1,s_Rhodococcus_sp._PBTS_1
1184,s_Dickeya_zeae,s_Dickeya_zeae,s_Dickeya_zeae,s_Dickeya_zeae,s_Dickeya_zeae,s_Dickeya_zeae,s_Dickeya_zeae
1185,s_Burkholderia_contaminans,s_Burkholderia_contaminans,s_Burkholderia_contaminans,s_Burkholderia_contaminans,s_Burkholderia_contaminans,s_Burkholderia_contaminans,s_Burkholderia_contaminans
1186,s_Mahella_australiensis,s_Mahella_australiensis,s_Mahella_australiensis,s_Mahella_australiensis,s_Mahella_australiensis,s_Mahella_australiensis,s_Mahella_australiensis
1187,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus,s_Tessaracoccus_flavus
1188,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis,s_Capnocytophaga_stomatis
1189,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus,s_Aeribacillus_pallidus
1190,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii,s_Sphingobacterium_mizutaii
1191,s_Proteus_mirabilis,s_Proteus_mirabilis,s_Proteus_mirabilis,s_Proteus_mirabilis,s_Proteus_mirabilis,s_Proteus_mirabilis,s_Proteus_mirabilis
1192,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102,s_Acidovorax_sp._KKS102
1193,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1,s_Candidatus_Melainabacteria_bacterium_MEL.A1
1194,s_Campylobacter_sputorum,s_Campylobacter_sputorum,s_Campylobacter_sputorum,s_Campylobacter_sputorum,s_Campylobacter_sputorum,s_Campylobacter_sputorum,s_Campylobacter_sputorum
1195,s_Bacillus_methanolicus,s_Bacillus_methanolicus,s_Bacillus_methanolicus,s_Bacillus_methanolicus,s_Bacillus_methanolicus,s_Bacillus_methanolicus,s_Bacillus_methanolicus
1196,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila,s_Stenotrophomonas_acidaminiphila
1197,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei,s_Streptomyces_puniciscabiei
1198,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31,s_Sphingopyxis_sp._QXT-31
1199,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris,s_Sphingorhabdus_flavimaris
1200,s_Pseudomonas_fragi,s_Pseudomonas_fragi,s_Pseudomonas_fragi,s_Pseudomonas_fragi,s_Pseudomonas_fragi,s_Pseudomonas_fragi,s_Pseudomonas_fragi
1201,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7,s_uncultured_bacterium_40k7
1202,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis,s_Actinomyces_radicidentis
1203,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis,s_Micromonospora_krabiensis
1204,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2,s_uncultured_bacterium_EB2
1205,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77,s_Leptolyngbya_sp._O-77
1206,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6,s_Confluentimicrobium_sp._EMB200-NS6
1207,s_Meiothermus_silvanus,s_Meiothermus_silvanus,s_Meiothermus_silvanus,s_Meiothermus_silvanus,s_Meiothermus_silvanus,s_Meiothermus_silvanus,s_Meiothermus_silvanus
1208,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens,s_Rhodoferax_ferrireducens
1209,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae,s_Mycobacterium_vaccae
1210,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix,s_Pseudoxanthomonas_spadix
1211,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus,s_Micavibrio_aeruginosavorus
1212,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum,s_Aeromicrobium_erythreum
1213,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra,s_Micromonospora_auratinigra
1214,s_Lactobacillus_backii,s_Lactobacillus_backii,s_Lactobacillus_backii,s_Lactobacillus_backii,s_Lactobacillus_backii,s_Lactobacillus_backii,s_Lactobacillus_backii
1215,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum,s_Mesorhizobium_australicum
1216,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans,s_Coriobacterium_glomerans
1217,s_Bacillus_velezensis,s_Bacillus_velezensis,s_Bacillus_velezensis,s_Bacillus_velezensis,s_Bacillus_velezensis,s_Bacillus_velezensis,s_Bacillus_velezensis
1218,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis,s_Deinococcus_geothermalis
1219,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11,s_Microbacterium_sp._XT11
1220,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis,s_Corynebacterium_pseudotuberculosis
1221,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188,s_Flavobacteriaceae_bacterium_MAR_2010_188
1222,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari,s_Xanthomonas_sacchari
1223,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis,s_Paracoccus_zhejiangensis
1224,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus,s_Anoxybacillus_flavithermus
1225,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica,s_Mannheimia_haemolytica
1226,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus,s_Desulfosporosinus_acidiphilus
1227,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus,s_Caldicellulosiruptor_saccharolyticus
1228,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12,s_Polaribacter_sp._SA4-12
1229,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212,s_Leptotrichia_sp._oral_taxon_212
1230,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum,s_Lacimicrobium_alkaliphilum
1231,s_Streptomyces_collinus,s_Streptomyces_collinus,s_Streptomyces_collinus,s_Streptomyces_collinus,s_Streptomyces_collinus,s_Streptomyces_collinus,s_Streptomyces_collinus
1232,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens,s_Desulfocapsa_sulfexigens
1233,s_Bacillus_endophyticus,s_Bacillus_endophyticus,s_Bacillus_endophyticus,s_Bacillus_endophyticus,s_Bacillus_endophyticus,s_Bacillus_endophyticus,s_Bacillus_endophyticus
1234,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8,s_Arthrobacter_sp._Hiyo8
1235,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666,s_Polaromonas_sp._JS666
1236,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex,s_Yersinia_pseudotuberculosis_complex
1237,s_Treponema_denticola,s_Treponema_denticola,s_Treponema_denticola,s_Treponema_denticola,s_Treponema_denticola,s_Treponema_denticola,s_Treponema_denticola
1238,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3,s_Seonamhaeicola_sp._S2-3
1239,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101,s_Flavobacteriaceae_bacterium_UJ101
