OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
18779,18779,18779,18779,18779,18779,18779,3708
18795,18795,18795,18795,18795,18795,18795,3709
18797,18797,18797,18797,18797,18797,18797,3710
18798,18798,18798,18798,18798,18798,18798,3711
18800,18800,18800,18800,18800,18800,18800,3712
18805,18805,18805,18805,18805,18805,18805,3713
18811,18811,18811,18811,18811,18811,18811,3714
18815,18815,18815,18815,18815,18815,18815,3715
18828,18828,18828,18828,18828,18828,18828,3716
18834,18834,18834,18834,18834,18834,18834,3717
18837,18837,18837,18837,18837,18837,18837,3718
18844,18844,18844,18844,18844,18844,18844,3719
18845,18845,18845,18845,18845,18845,18845,3720
18848,18848,18848,18848,18848,18848,18848,3721
18853,18853,18853,18853,18853,18853,18853,3722
18872,18872,18872,18872,18872,18872,18872,3723
18891,18891,18891,18891,18891,18891,18891,3724
18906,18906,18906,18906,18906,18906,18906,3725
18914,18914,18914,18914,18914,18914,18914,3726
18917,18917,18917,18917,18917,18917,18917,3727
18922,18922,18922,18922,18922,18922,18922,3728
18924,18924,18924,18924,18924,18924,18924,3729
18927,18927,18927,18927,18927,18927,18927,3730
18928,18928,18928,18928,18928,18928,18928,3731
18929,18929,18929,18929,18929,18929,18929,3732
18930,18930,18930,18930,18930,18930,18930,3733
18935,18935,18935,18935,18935,18935,18935,3734
18936,18936,18936,18936,18936,18936,18936,3735
18942,18942,18942,18942,18942,18942,18942,3736
18944,18944,18944,18944,18944,18944,18944,3737
18950,18950,18950,18950,18950,18950,18950,3738
18951,18951,18951,18951,18951,18951,18951,3739
18955,18955,18955,18955,18955,18955,18955,3740
18971,18971,18971,18971,18971,18971,18971,3741
18975,18975,18975,18975,18975,18975,18975,3742
18989,18989,18989,18989,18989,18989,18989,3743
18993,18993,18993,18993,18993,18993,18993,3744
18994,18994,18994,18994,18994,18994,18994,3745
18995,18995,18995,18995,18995,18995,18995,3746
18996,18996,18996,18996,18996,18996,18996,3747
19000,19000,19000,19000,19000,19000,19000,3748
19003,19003,19003,19003,19003,19003,19003,3749
19025,19025,19025,19025,19025,19025,19025,3750
19034,19034,19034,19034,19034,19034,19034,3751
19036,19036,19036,19036,19036,19036,19036,3752
19055,19055,19055,19055,19055,19055,19055,3753
19057,19057,19057,19057,19057,19057,19057,3754
19058,19058,19058,19058,19058,19058,19058,3755
19062,19062,19062,19062,19062,19062,19062,3756
19068,19068,19068,19068,19068,19068,19068,3757
19069,19069,19069,19069,19069,19069,19069,3758
19070,19070,19070,19070,19070,19070,19070,3759
19072,19072,19072,19072,19072,19072,19072,3760
19073,19073,19073,19073,19073,19073,19073,3761
19080,19080,19080,19080,19080,19080,19080,3762
19082,19082,19082,19082,19082,19082,19082,3763
19086,19086,19086,19086,19086,19086,19086,3764
19088,19088,19088,19088,19088,19088,19088,3765
19090,19090,19090,19090,19090,19090,19090,3766
19091,19091,19091,19091,19091,19091,19091,3767
19096,19096,19096,19096,19096,19096,19096,3768
19099,19099,19099,19099,19099,19099,19099,3769
19100,19100,19100,19100,19100,19100,19100,3770
19103,19103,19103,19103,19103,19103,19103,3771
19112,19112,19112,19112,19112,19112,19112,3772
19131,19131,19131,19131,19131,19131,19131,3773
19136,19136,19136,19136,19136,19136,19136,3774
19140,19140,19140,19140,19140,19140,19140,3775
19147,19147,19147,19147,19147,19147,19147,3776
19162,19162,19162,19162,19162,19162,19162,3777
19163,19163,19163,19163,19163,19163,19163,3778
19169,19169,19169,19169,19169,19169,19169,3779
19179,19179,19179,19179,19179,19179,19179,3780
19181,19181,19181,19181,19181,19181,19181,3781
19182,19182,19182,19182,19182,19182,19182,3782
19183,19183,19183,19183,19183,19183,19183,3783
19186,19186,19186,19186,19186,19186,19186,3784
19188,19188,19188,19188,19188,19188,19188,3785
19193,19193,19193,19193,19193,19193,19193,3786
19198,19198,19198,19198,19198,19198,19198,3787
19201,19201,19201,19201,19201,19201,19201,3788
19206,19206,19206,19206,19206,19206,19206,3789
19219,19219,19219,19219,19219,19219,19219,3790
19224,19224,19224,19224,19224,19224,19224,3791
19226,19226,19226,19226,19226,19226,19226,3792
19229,19229,19229,19229,19229,19229,19229,3793
19233,19233,19233,19233,19233,19233,19233,3794
19234,19234,19234,19234,19234,19234,19234,3795
19244,19244,19244,19244,19244,19244,19244,3796
19247,19247,19247,19247,19247,19247,19247,3797
19249,19249,19249,19249,19249,19249,19249,3798
19276,19276,19276,19276,19276,19276,19276,3799
19277,19277,19277,19277,19277,19277,19277,3800
19278,19278,19278,19278,19278,19278,19278,3801
19280,19280,19280,19280,19280,19280,19280,3802
19289,19289,19289,19289,19289,19289,19289,3803
19302,19302,19302,19302,19302,19302,19302,3804
19305,19305,19305,19305,19305,19305,19305,3805
19313,19313,19313,19313,19313,19313,19313,3806
19335,19335,19335,19335,19335,19335,19335,3807
19404,19404,19404,19404,19404,19404,19404,3808
19408,19408,19408,19408,19408,19408,19408,3809
19409,19409,19409,19409,19409,19409,19409,3810
19411,19411,19411,19411,19411,19411,19411,3811
19417,19417,19417,19417,19417,19417,19417,3812
19422,19422,19422,19422,19422,19422,19422,3813
19427,19427,19427,19427,19427,19427,19427,3814
19430,19430,19430,19430,19430,19430,19430,3815
19431,19431,19431,19431,19431,19431,19431,3816
19432,19432,19432,19432,19432,19432,19432,3817
19433,19433,19433,19433,19433,19433,19433,3818
19439,19439,19439,19439,19439,19439,19439,3819
19446,19446,19446,19446,19446,19446,19446,3820
19448,19448,19448,19448,19448,19448,19448,3821
19456,19456,19456,19456,19456,19456,19456,3822
19457,19457,19457,19457,19457,19457,19457,3823
19463,19463,19463,19463,19463,19463,19463,3824
19473,19473,19473,19473,19473,19473,19473,3825
19475,19475,19475,19475,19475,19475,19475,3826
19480,19480,19480,19480,19480,19480,19480,3827
19484,19484,19484,19484,19484,19484,19484,3828
19505,19505,19505,19505,19505,19505,19505,3829
19506,19506,19506,19506,19506,19506,19506,3830
19508,19508,19508,19508,19508,19508,19508,3831
19511,19511,19511,19511,19511,19511,19511,3832
19515,19515,19515,19515,19515,19515,19515,3833
19519,19519,19519,19519,19519,19519,19519,3834
19523,19523,19523,19523,19523,19523,19523,3835
19524,19524,19524,19524,19524,19524,19524,3836
19525,19525,19525,19525,19525,19525,19525,3837
19536,19536,19536,19536,19536,19536,19536,3838
19545,19545,19545,19545,19545,19545,19545,3839
19548,19548,19548,19548,19548,19548,19548,3840
19589,19589,19589,19589,19589,19589,19589,3841
19598,19598,19598,19598,19598,19598,19598,3842
19619,19619,19619,19619,19619,19619,19619,3843
19623,19623,19623,19623,19623,19623,19623,3844
19670,19670,19670,19670,19670,19670,19670,3845
19686,19686,19686,19686,19686,19686,19686,3846
19693,19693,19693,19693,19693,19693,19693,3847
19700,19700,19700,19700,19700,19700,19700,3848
19702,19702,19702,19702,19702,19702,19702,3849
19704,19704,19704,19704,19704,19704,19704,3850
19705,19705,19705,19705,19705,19705,19705,3851
19708,19708,19708,19708,19708,19708,19708,3852
19714,19714,19714,19714,19714,19714,19714,3853
19720,19720,19720,19720,19720,19720,19720,3854
19723,19723,19723,19723,19723,19723,19723,3855
19727,19727,19727,19727,19727,19727,19727,3856
19728,19728,19728,19728,19728,19728,19728,3857
19735,19735,19735,19735,19735,19735,19735,3858
19741,19741,19741,19741,19741,19741,19741,3859
19742,19742,19742,19742,19742,19742,19742,3860
19744,19744,19744,19744,19744,19744,19744,3861
19750,19750,19750,19750,19750,19750,19750,3862
19753,19753,19753,19753,19753,19753,19753,3863
19757,19757,19757,19757,19757,19757,19757,3864
19759,19759,19759,19759,19759,19759,19759,3865
19764,19764,19764,19764,19764,19764,19764,3866
19766,19766,19766,19766,19766,19766,19766,3867
19767,19767,19767,19767,19767,19767,19767,3868
19769,19769,19769,19769,19769,19769,19769,3869
19770,19770,19770,19770,19770,19770,19770,3870
19782,19782,19782,19782,19782,19782,19782,3871
19784,19784,19784,19784,19784,19784,19784,3872
19785,19785,19785,19785,19785,19785,19785,3873
19788,19788,19788,19788,19788,19788,19788,3874
19791,19791,19791,19791,19791,19791,19791,3875
19796,19796,19796,19796,19796,19796,19796,3876
19799,19799,19799,19799,19799,19799,19799,3877
19802,19802,19802,19802,19802,19802,19802,3878
19803,19803,19803,19803,19803,19803,19803,3879
19815,19815,19815,19815,19815,19815,19815,3880
19817,19817,19817,19817,19817,19817,19817,3881
19821,19821,19821,19821,19821,19821,19821,3882
19825,19825,19825,19825,19825,19825,19825,3883
19829,19829,19829,19829,19829,19829,19829,3884
19830,19830,19830,19830,19830,19830,19830,3885
19831,19831,19831,19831,19831,19831,19831,3886
19836,19836,19836,19836,19836,19836,19836,3887
19839,19839,19839,19839,19839,19839,19839,3888
19841,19841,19841,19841,19841,19841,19841,3889
19842,19842,19842,19842,19842,19842,19842,3890
19846,19846,19846,19846,19846,19846,19846,3891
19847,19847,19847,19847,19847,19847,19847,3892
19851,19851,19851,19851,19851,19851,19851,3893
19855,19855,19855,19855,19855,19855,19855,3894
19856,19856,19856,19856,19856,19856,19856,3895
19863,19863,19863,19863,19863,19863,19863,3896
19865,19865,19865,19865,19865,19865,19865,3897
19866,19866,19866,19866,19866,19866,19866,3898
19877,19877,19877,19877,19877,19877,19877,3899
19890,19890,19890,19890,19890,19890,19890,3900
19927,19927,19927,19927,19927,19927,19927,3901
19931,19931,19931,19931,19931,19931,19931,3902
19938,19938,19938,19938,19938,19938,19938,3903
19942,19942,19942,19942,19942,19942,19942,3904
19950,19950,19950,19950,19950,19950,19950,3905
19954,19954,19954,19954,19954,19954,19954,3906
19955,19955,19955,19955,19955,19955,19955,3907
19956,19956,19956,19956,19956,19956,19956,3908
19957,19957,19957,19957,19957,19957,19957,3909
19959,19959,19959,19959,19959,19959,19959,3910
19960,19960,19960,19960,19960,19960,19960,3911
19962,19962,19962,19962,19962,19962,19962,3912
19967,19967,19967,19967,19967,19967,19967,3913
19972,19972,19972,19972,19972,19972,19972,3914
19973,19973,19973,19973,19973,19973,19973,3915
19977,19977,19977,19977,19977,19977,19977,3916
19980,19980,19980,19980,19980,19980,19980,3917
19982,19982,19982,19982,19982,19982,19982,3918
19999,19999,19999,19999,19999,19999,19999,3919
20000,20000,20000,20000,20000,20000,20000,3920
20006,20006,20006,20006,20006,20006,20006,3921
20015,20015,20015,20015,20015,20015,20015,3922
20016,20016,20016,20016,20016,20016,20016,3923
20017,20017,20017,20017,20017,20017,20017,3924
20018,20018,20018,20018,20018,20018,20018,3925
20024,20024,20024,20024,20024,20024,20024,3926
20026,20026,20026,20026,20026,20026,20026,3927
20029,20029,20029,20029,20029,20029,20029,3928
20042,20042,20042,20042,20042,20042,20042,3929
20044,20044,20044,20044,20044,20044,20044,3930
20045,20045,20045,20045,20045,20045,20045,3931
20047,20047,20047,20047,20047,20047,20047,3932
20049,20049,20049,20049,20049,20049,20049,3933
20050,20050,20050,20050,20050,20050,20050,3934
20056,20056,20056,20056,20056,20056,20056,3935
20059,20059,20059,20059,20059,20059,20059,3936
20060,20060,20060,20060,20060,20060,20060,3937
20075,20075,20075,20075,20075,20075,20075,3938
20076,20076,20076,20076,20076,20076,20076,3939
20081,20081,20081,20081,20081,20081,20081,3940
20095,20095,20095,20095,20095,20095,20095,3941
20097,20097,20097,20097,20097,20097,20097,3942
20111,20111,20111,20111,20111,20111,20111,3943
20115,20115,20115,20115,20115,20115,20115,3944
20116,20116,20116,20116,20116,20116,20116,3945
20121,20121,20121,20121,20121,20121,20121,3946
20122,20122,20122,20122,20122,20122,20122,3947
20125,20125,20125,20125,20125,20125,20125,3948
20126,20126,20126,20126,20126,20126,20126,3949
20127,20127,20127,20127,20127,20127,20127,3950
20129,20129,20129,20129,20129,20129,20129,3951
20150,20150,20150,20150,20150,20150,20150,3952
20157,20157,20157,20157,20157,20157,20157,3953
20176,20176,20176,20176,20176,20176,20176,3954
20180,20180,20180,20180,20180,20180,20180,3955
20181,20181,20181,20181,20181,20181,20181,3956
20188,20188,20188,20188,20188,20188,20188,3957
20190,20190,20190,20190,20190,20190,20190,3958
20192,20192,20192,20192,20192,20192,20192,3959
20193,20193,20193,20193,20193,20193,20193,3960
20194,20194,20194,20194,20194,20194,20194,3961
20197,20197,20197,20197,20197,20197,20197,3962
20198,20198,20198,20198,20198,20198,20198,3963
20201,20201,20201,20201,20201,20201,20201,3964
20203,20203,20203,20203,20203,20203,20203,3965
20215,20215,20215,20215,20215,20215,20215,3966
20224,20224,20224,20224,20224,20224,20224,3967
20229,20229,20229,20229,20229,20229,20229,3968
20237,20237,20237,20237,20237,20237,20237,3969
20276,20276,20276,20276,20276,20276,20276,3970
20278,20278,20278,20278,20278,20278,20278,3971
20280,20280,20280,20280,20280,20280,20280,3972
20292,20292,20292,20292,20292,20292,20292,3973
20293,20293,20293,20293,20293,20293,20293,3974
20297,20297,20297,20297,20297,20297,20297,3975
20299,20299,20299,20299,20299,20299,20299,3976
20300,20300,20300,20300,20300,20300,20300,3977
20301,20301,20301,20301,20301,20301,20301,3978
20309,20309,20309,20309,20309,20309,20309,3979
20318,20318,20318,20318,20318,20318,20318,3980
20320,20320,20320,20320,20320,20320,20320,3981
20325,20325,20325,20325,20325,20325,20325,3982
20328,20328,20328,20328,20328,20328,20328,3983
20331,20331,20331,20331,20331,20331,20331,3984
20334,20334,20334,20334,20334,20334,20334,3985
20338,20338,20338,20338,20338,20338,20338,3986
20340,20340,20340,20340,20340,20340,20340,3987
20345,20345,20345,20345,20345,20345,20345,3988
20356,20356,20356,20356,20356,20356,20356,3989
20365,20365,20365,20365,20365,20365,20365,3990
20372,20372,20372,20372,20372,20372,20372,3991
20383,20383,20383,20383,20383,20383,20383,3992
20398,20398,20398,20398,20398,20398,20398,3993
20454,20454,20454,20454,20454,20454,20454,3994
20455,20455,20455,20455,20455,20455,20455,3995
20456,20456,20456,20456,20456,20456,20456,3996
20457,20457,20457,20457,20457,20457,20457,3997
20459,20459,20459,20459,20459,20459,20459,3998
20465,20465,20465,20465,20465,20465,20465,3999
20467,20467,20467,20467,20467,20467,20467,4000
20471,20471,20471,20471,20471,20471,20471,4001
20472,20472,20472,20472,20472,20472,20472,4002
20479,20479,20479,20479,20479,20479,20479,4003
20480,20480,20480,20480,20480,20480,20480,4004
20484,20484,20484,20484,20484,20484,20484,4005
20491,20491,20491,20491,20491,20491,20491,4006
20498,20498,20498,20498,20498,20498,20498,4007
20507,20507,20507,20507,20507,20507,20507,4008
20512,20512,20512,20512,20512,20512,20512,4009
20516,20516,20516,20516,20516,20516,20516,4010
20517,20517,20517,20517,20517,20517,20517,4011
20524,20524,20524,20524,20524,20524,20524,4012
20535,20535,20535,20535,20535,20535,20535,4013
20542,20542,20542,20542,20542,20542,20542,4014
20552,20552,20552,20552,20552,20552,20552,4015
20560,20560,20560,20560,20560,20560,20560,4016
20565,20565,20565,20565,20565,20565,20565,4017
20566,20566,20566,20566,20566,20566,20566,4018
20569,20569,20569,20569,20569,20569,20569,4019
20572,20572,20572,20572,20572,20572,20572,4020
20574,20574,20574,20574,20574,20574,20574,4021
20582,20582,20582,20582,20582,20582,20582,4022
20590,20590,20590,20590,20590,20590,20590,4023
20595,20595,20595,20595,20595,20595,20595,4024
20596,20596,20596,20596,20596,20596,20596,4025
20597,20597,20597,20597,20597,20597,20597,4026
20598,20598,20598,20598,20598,20598,20598,4027
20603,20603,20603,20603,20603,20603,20603,4028
20605,20605,20605,20605,20605,20605,20605,4029
20608,20608,20608,20608,20608,20608,20608,4030
20615,20615,20615,20615,20615,20615,20615,4031
20619,20619,20619,20619,20619,20619,20619,4032
20624,20624,20624,20624,20624,20624,20624,4033
20641,20641,20641,20641,20641,20641,20641,4034
20643,20643,20643,20643,20643,20643,20643,4035
20644,20644,20644,20644,20644,20644,20644,4036
20652,20652,20652,20652,20652,20652,20652,4037
20656,20656,20656,20656,20656,20656,20656,4038
20657,20657,20657,20657,20657,20657,20657,4039
20658,20658,20658,20658,20658,20658,20658,4040
20660,20660,20660,20660,20660,20660,20660,4041
20662,20662,20662,20662,20662,20662,20662,4042
20665,20665,20665,20665,20665,20665,20665,4043
20673,20673,20673,20673,20673,20673,20673,4044
20674,20674,20674,20674,20674,20674,20674,4045
20680,20680,20680,20680,20680,20680,20680,4046
20681,20681,20681,20681,20681,20681,20681,4047
20682,20682,20682,20682,20682,20682,20682,4048
20687,20687,20687,20687,20687,20687,20687,4049
20689,20689,20689,20689,20689,20689,20689,4050
20696,20696,20696,20696,20696,20696,20696,4051
20698,20698,20698,20698,20698,20698,20698,4052
20699,20699,20699,20699,20699,20699,20699,4053
20706,20706,20706,20706,20706,20706,20706,4054
20707,20707,20707,20707,20707,20707,20707,4055
20708,20708,20708,20708,20708,20708,20708,4056
20709,20709,20709,20709,20709,20709,20709,4057
20721,20721,20721,20721,20721,20721,20721,4058
20725,20725,20725,20725,20725,20725,20725,4059
20729,20729,20729,20729,20729,20729,20729,4060
20730,20730,20730,20730,20730,20730,20730,4061
20731,20731,20731,20731,20731,20731,20731,4062
20732,20732,20732,20732,20732,20732,20732,4063
20734,20734,20734,20734,20734,20734,20734,4064
20736,20736,20736,20736,20736,20736,20736,4065
20740,20740,20740,20740,20740,20740,20740,4066
20741,20741,20741,20741,20741,20741,20741,4067
20742,20742,20742,20742,20742,20742,20742,4068
20743,20743,20743,20743,20743,20743,20743,4069
20744,20744,20744,20744,20744,20744,20744,4070
20747,20747,20747,20747,20747,20747,20747,4071
20751,20751,20751,20751,20751,20751,20751,4072
20752,20752,20752,20752,20752,20752,20752,4073
20753,20753,20753,20753,20753,20753,20753,4074
20754,20754,20754,20754,20754,20754,20754,4075
20755,20755,20755,20755,20755,20755,20755,4076
20761,20761,20761,20761,20761,20761,20761,4077
20764,20764,20764,20764,20764,20764,20764,4078
20766,20766,20766,20766,20766,20766,20766,4079
20767,20767,20767,20767,20767,20767,20767,4080
20769,20769,20769,20769,20769,20769,20769,4081
20770,20770,20770,20770,20770,20770,20770,4082
20771,20771,20771,20771,20771,20771,20771,4083
20772,20772,20772,20772,20772,20772,20772,4084
20778,20778,20778,20778,20778,20778,20778,4085
20781,20781,20781,20781,20781,20781,20781,4086
20784,20784,20784,20784,20784,20784,20784,4087
20787,20787,20787,20787,20787,20787,20787,4088
20798,20798,20798,20798,20798,20798,20798,4089
20808,20808,20808,20808,20808,20808,20808,4090
20810,20810,20810,20810,20810,20810,20810,4091
20813,20813,20813,20813,20813,20813,20813,4092
20816,20816,20816,20816,20816,20816,20816,4093
20817,20817,20817,20817,20817,20817,20817,4094
20819,20819,20819,20819,20819,20819,20819,4095
20821,20821,20821,20821,20821,20821,20821,4096
20823,20823,20823,20823,20823,20823,20823,4097
20827,20827,20827,20827,20827,20827,20827,4098
20831,20831,20831,20831,20831,20831,20831,4099
20833,20833,20833,20833,20833,20833,20833,4100
20835,20835,20835,20835,20835,20835,20835,4101
20839,20839,20839,20839,20839,20839,20839,4102
20846,20846,20846,20846,20846,20846,20846,4103
20852,20852,20852,20852,20852,20852,20852,4104
20858,20858,20858,20858,20858,20858,20858,4105
20871,20871,20871,20871,20871,20871,20871,4106
20876,20876,20876,20876,20876,20876,20876,4107
20880,20880,20880,20880,20880,20880,20880,4108
20887,20887,20887,20887,20887,20887,20887,4109
20889,20889,20889,20889,20889,20889,20889,4110
20893,20893,20893,20893,20893,20893,20893,4111
20896,20896,20896,20896,20896,20896,20896,4112
20897,20897,20897,20897,20897,20897,20897,4113
20899,20899,20899,20899,20899,20899,20899,4114
20900,20900,20900,20900,20900,20900,20900,4115
20901,20901,20901,20901,20901,20901,20901,4116
20907,20907,20907,20907,20907,20907,20907,4117
20909,20909,20909,20909,20909,20909,20909,4118
20910,20910,20910,20910,20910,20910,20910,4119
20915,20915,20915,20915,20915,20915,20915,4120
20916,20916,20916,20916,20916,20916,20916,4121
20921,20921,20921,20921,20921,20921,20921,4122
20925,20925,20925,20925,20925,20925,20925,4123
20926,20926,20926,20926,20926,20926,20926,4124
20928,20928,20928,20928,20928,20928,20928,4125
20929,20929,20929,20929,20929,20929,20929,4126
20930,20930,20930,20930,20930,20930,20930,4127
20934,20934,20934,20934,20934,20934,20934,4128
20935,20935,20935,20935,20935,20935,20935,4129
20943,20943,20943,20943,20943,20943,20943,4130
20944,20944,20944,20944,20944,20944,20944,4131
20945,20945,20945,20945,20945,20945,20945,4132
20946,20946,20946,20946,20946,20946,20946,4133
20952,20952,20952,20952,20952,20952,20952,4134
20954,20954,20954,20954,20954,20954,20954,4135
20956,20956,20956,20956,20956,20956,20956,4136
20962,20962,20962,20962,20962,20962,20962,4137
20977,20977,20977,20977,20977,20977,20977,4138
20979,20979,20979,20979,20979,20979,20979,4139
20980,20980,20980,20980,20980,20980,20980,4140
20988,20988,20988,20988,20988,20988,20988,4141
20997,20997,20997,20997,20997,20997,20997,4142
20999,20999,20999,20999,20999,20999,20999,4143
21001,21001,21001,21001,21001,21001,21001,4144
21002,21002,21002,21002,21002,21002,21002,4145
21005,21005,21005,21005,21005,21005,21005,4146
21006,21006,21006,21006,21006,21006,21006,4147
21007,21007,21007,21007,21007,21007,21007,4148
21009,21009,21009,21009,21009,21009,21009,4149
21010,21010,21010,21010,21010,21010,21010,4150
21014,21014,21014,21014,21014,21014,21014,4151
21025,21025,21025,21025,21025,21025,21025,4152
21026,21026,21026,21026,21026,21026,21026,4153
21028,21028,21028,21028,21028,21028,21028,4154
21033,21033,21033,21033,21033,21033,21033,4155
21039,21039,21039,21039,21039,21039,21039,4156
21041,21041,21041,21041,21041,21041,21041,4157
21043,21043,21043,21043,21043,21043,21043,4158
21047,21047,21047,21047,21047,21047,21047,4159
21048,21048,21048,21048,21048,21048,21048,4160
21049,21049,21049,21049,21049,21049,21049,4161
21051,21051,21051,21051,21051,21051,21051,4162
21053,21053,21053,21053,21053,21053,21053,4163
21055,21055,21055,21055,21055,21055,21055,4164
21056,21056,21056,21056,21056,21056,21056,4165
21060,21060,21060,21060,21060,21060,21060,4166
21064,21064,21064,21064,21064,21064,21064,4167
21066,21066,21066,21066,21066,21066,21066,4168
21067,21067,21067,21067,21067,21067,21067,4169
21068,21068,21068,21068,21068,21068,21068,4170
21070,21070,21070,21070,21070,21070,21070,4171
21072,21072,21072,21072,21072,21072,21072,4172
21073,21073,21073,21073,21073,21073,21073,4173
21074,21074,21074,21074,21074,21074,21074,4174
21078,21078,21078,21078,21078,21078,21078,4175
21082,21082,21082,21082,21082,21082,21082,4176
21085,21085,21085,21085,21085,21085,21085,4177
21087,21087,21087,21087,21087,21087,21087,4178
21088,21088,21088,21088,21088,21088,21088,4179
21102,21102,21102,21102,21102,21102,21102,4180
21108,21108,21108,21108,21108,21108,21108,4181
21121,21121,21121,21121,21121,21121,21121,4182
21127,21127,21127,21127,21127,21127,21127,4183
21155,21155,21155,21155,21155,21155,21155,4184
21158,21158,21158,21158,21158,21158,21158,4185
21163,21163,21163,21163,21163,21163,21163,4186
21165,21165,21165,21165,21165,21165,21165,4187
21169,21169,21169,21169,21169,21169,21169,4188
21170,21170,21170,21170,21170,21170,21170,4189
21174,21174,21174,21174,21174,21174,21174,4190
21175,21175,21175,21175,21175,21175,21175,4191
21177,21177,21177,21177,21177,21177,21177,4192
21183,21183,21183,21183,21183,21183,21183,4193
21186,21186,21186,21186,21186,21186,21186,4194
21190,21190,21190,21190,21190,21190,21190,4195
21193,21193,21193,21193,21193,21193,21193,4196
21197,21197,21197,21197,21197,21197,21197,4197
21200,21200,21200,21200,21200,21200,21200,4198
21204,21204,21204,21204,21204,21204,21204,4199
21206,21206,21206,21206,21206,21206,21206,4200
21221,21221,21221,21221,21221,21221,21221,4201
21228,21228,21228,21228,21228,21228,21228,4202
21236,21236,21236,21236,21236,21236,21236,4203
21246,21246,21246,21246,21246,21246,21246,4204
21255,21255,21255,21255,21255,21255,21255,4205
21256,21256,21256,21256,21256,21256,21256,4206
21257,21257,21257,21257,21257,21257,21257,4207
21258,21258,21258,21258,21258,21258,21258,4208
21262,21262,21262,21262,21262,21262,21262,4209
21270,21270,21270,21270,21270,21270,21270,4210
21273,21273,21273,21273,21273,21273,21273,4211
21274,21274,21274,21274,21274,21274,21274,4212
21275,21275,21275,21275,21275,21275,21275,4213
21276,21276,21276,21276,21276,21276,21276,4214
21277,21277,21277,21277,21277,21277,21277,4215
21279,21279,21279,21279,21279,21279,21279,4216
21281,21281,21281,21281,21281,21281,21281,4217
21284,21284,21284,21284,21284,21284,21284,4218
21286,21286,21286,21286,21286,21286,21286,4219
21287,21287,21287,21287,21287,21287,21287,4220
21288,21288,21288,21288,21288,21288,21288,4221
21290,21290,21290,21290,21290,21290,21290,4222
21292,21292,21292,21292,21292,21292,21292,4223
21295,21295,21295,21295,21295,21295,21295,4224
21298,21298,21298,21298,21298,21298,21298,4225
21299,21299,21299,21299,21299,21299,21299,4226
21301,21301,21301,21301,21301,21301,21301,4227
21306,21306,21306,21306,21306,21306,21306,4228
21308,21308,21308,21308,21308,21308,21308,4229
21309,21309,21309,21309,21309,21309,21309,4230
21312,21312,21312,21312,21312,21312,21312,4231
21317,21317,21317,21317,21317,21317,21317,4232
21322,21322,21322,21322,21322,21322,21322,4233
21323,21323,21323,21323,21323,21323,21323,4234
21324,21324,21324,21324,21324,21324,21324,4235
21327,21327,21327,21327,21327,21327,21327,4236
21328,21328,21328,21328,21328,21328,21328,4237
21330,21330,21330,21330,21330,21330,21330,4238
21333,21333,21333,21333,21333,21333,21333,4239
21335,21335,21335,21335,21335,21335,21335,4240
21338,21338,21338,21338,21338,21338,21338,4241
21339,21339,21339,21339,21339,21339,21339,4242
21340,21340,21340,21340,21340,21340,21340,4243
21342,21342,21342,21342,21342,21342,21342,4244
21347,21347,21347,21347,21347,21347,21347,4245
21348,21348,21348,21348,21348,21348,21348,4246
21349,21349,21349,21349,21349,21349,21349,4247
21350,21350,21350,21350,21350,21350,21350,4248
21354,21354,21354,21354,21354,21354,21354,4249
21355,21355,21355,21355,21355,21355,21355,4250
21363,21363,21363,21363,21363,21363,21363,4251
21364,21364,21364,21364,21364,21364,21364,4252
21367,21367,21367,21367,21367,21367,21367,4253
21374,21374,21374,21374,21374,21374,21374,4254
21380,21380,21380,21380,21380,21380,21380,4255
21392,21392,21392,21392,21392,21392,21392,4256
21394,21394,21394,21394,21394,21394,21394,4257
21414,21414,21414,21414,21414,21414,21414,4258
21416,21416,21416,21416,21416,21416,21416,4259
21419,21419,21419,21419,21419,21419,21419,4260
21422,21422,21422,21422,21422,21422,21422,4261
21428,21428,21428,21428,21428,21428,21428,4262
21430,21430,21430,21430,21430,21430,21430,4263
21432,21432,21432,21432,21432,21432,21432,4264
21435,21435,21435,21435,21435,21435,21435,4265
21438,21438,21438,21438,21438,21438,21438,4266
21439,21439,21439,21439,21439,21439,21439,4267
21442,21442,21442,21442,21442,21442,21442,4268
21443,21443,21443,21443,21443,21443,21443,4269
21444,21444,21444,21444,21444,21444,21444,4270
21445,21445,21445,21445,21445,21445,21445,4271
21447,21447,21447,21447,21447,21447,21447,4272
21450,21450,21450,21450,21450,21450,21450,4273
21456,21456,21456,21456,21456,21456,21456,4274
21457,21457,21457,21457,21457,21457,21457,4275
21458,21458,21458,21458,21458,21458,21458,4276
21461,21461,21461,21461,21461,21461,21461,4277
21464,21464,21464,21464,21464,21464,21464,4278
21468,21468,21468,21468,21468,21468,21468,4279
21470,21470,21470,21470,21470,21470,21470,4280
21472,21472,21472,21472,21472,21472,21472,4281
21475,21475,21475,21475,21475,21475,21475,4282
21477,21477,21477,21477,21477,21477,21477,4283
21484,21484,21484,21484,21484,21484,21484,4284
21486,21486,21486,21486,21486,21486,21486,4285
21490,21490,21490,21490,21490,21490,21490,4286
21493,21493,21493,21493,21493,21493,21493,4287
21494,21494,21494,21494,21494,21494,21494,4288
21498,21498,21498,21498,21498,21498,21498,4289
