OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
28571,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris,s_Deinococcus_peraridilitoris
28572,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei,s_Chryseobacterium_glaciei
28573,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis,s_Sphingomonas_koreensis
28574,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8,s_Bordetella_genomosp._8
28575,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii,s_Alkaliphilus_oremlandii
28576,s_Dokdonella_koreensis,s_Dokdonella_koreensis,s_Dokdonella_koreensis,s_Dokdonella_koreensis,s_Dokdonella_koreensis,s_Dokdonella_koreensis,s_Dokdonella_koreensis
28577,s_Polymorphum_gilvum,s_Polymorphum_gilvum,s_Polymorphum_gilvum,s_Polymorphum_gilvum,s_Polymorphum_gilvum,s_Polymorphum_gilvum,s_Polymorphum_gilvum
28578,s_Rhodococcus_ruber,s_Rhodococcus_ruber,s_Rhodococcus_ruber,s_Rhodococcus_ruber,s_Rhodococcus_ruber,s_Rhodococcus_ruber,s_Rhodococcus_ruber
28579,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii,s_Pseudomonas_mosselii
28580,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus,s_Gluconacetobacter_diazotrophicus
28581,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii,s_Cupriavidus_gilardii
28582,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus,s_Lactobacillus_acidophilus
28583,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321,s_Bradyrhizobium_sp._S23321
28584,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer,s_Paenibacillus_odorifer
28585,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum,s_Phenylobacterium_zucineum
28586,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans,s_Acidithiobacillus_ferrivorans
28587,s_Rhizobium_gallicum,s_Rhizobium_gallicum,s_Rhizobium_gallicum,s_Rhizobium_gallicum,s_Rhizobium_gallicum,s_Rhizobium_gallicum,s_Rhizobium_gallicum
28588,s_Nocardiopsis_alba,s_Nocardiopsis_alba,s_Nocardiopsis_alba,s_Nocardiopsis_alba,s_Nocardiopsis_alba,s_Nocardiopsis_alba,s_Nocardiopsis_alba
28589,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens,s_Calditerrivibrio_nitroreducens
28590,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3,s_Martelella_sp._AD-3
28591,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2,s_Rhizobiales_bacterium_NRL2
28592,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis,s_Candidatus_Kuenenia_stuttgartiensis
28593,s_Bacillus_infantis,s_Bacillus_infantis,s_Bacillus_infantis,s_Bacillus_infantis,s_Bacillus_infantis,s_Bacillus_infantis,s_Bacillus_infantis
28594,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis,s_Bifidobacterium_adolescentis
28595,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07,s_Alloactinosynnema_sp._L-07
28596,s_Frateuria_aurantia,s_Frateuria_aurantia,s_Frateuria_aurantia,s_Frateuria_aurantia,s_Frateuria_aurantia,s_Frateuria_aurantia,s_Frateuria_aurantia
28597,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11,s_Desulfovibrio_sp._G11
28598,s_Gordonia_bronchialis,s_Gordonia_bronchialis,s_Gordonia_bronchialis,s_Gordonia_bronchialis,s_Gordonia_bronchialis,s_Gordonia_bronchialis,s_Gordonia_bronchialis
28599,s_Bernardetia_litoralis,s_Bernardetia_litoralis,s_Bernardetia_litoralis,s_Bernardetia_litoralis,s_Bernardetia_litoralis,s_Bernardetia_litoralis,s_Bernardetia_litoralis
28600,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii,s_Streptomyces_leeuwenhoekii
28601,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi,s_Chryseobacterium_piperi
28602,s_Comamonas_serinivorans,s_Comamonas_serinivorans,s_Comamonas_serinivorans,s_Comamonas_serinivorans,s_Comamonas_serinivorans,s_Comamonas_serinivorans,s_Comamonas_serinivorans
28603,s_Brevibacillus_brevis,s_Brevibacillus_brevis,s_Brevibacillus_brevis,s_Brevibacillus_brevis,s_Brevibacillus_brevis,s_Brevibacillus_brevis,s_Brevibacillus_brevis
28604,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3,s_Yangia_sp._CCB-MM3
28605,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum,s_Thiolapillus_brandeum
28606,s_Streptomyces_griseus,s_Streptomyces_griseus,s_Streptomyces_griseus,s_Streptomyces_griseus,s_Streptomyces_griseus,s_Streptomyces_griseus,s_Streptomyces_griseus
28607,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4,s_uncultured_bacterium_EB4
28608,s_Nonlabens_spongiae,s_Nonlabens_spongiae,s_Nonlabens_spongiae,s_Nonlabens_spongiae,s_Nonlabens_spongiae,s_Nonlabens_spongiae,s_Nonlabens_spongiae
28609,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601,s_Mycobacterium_sp._MS1601
28610,s_Lactobacillus_sakei,s_Lactobacillus_sakei,s_Lactobacillus_sakei,s_Lactobacillus_sakei,s_Lactobacillus_sakei,s_Lactobacillus_sakei,s_Lactobacillus_sakei
28611,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum,s_Pseudomonas_brassicacearum
28612,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C,s_Azoarcus_sp._KH32C
28613,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus,s_Pelobacter_carbinolicus
28614,s_Martelella_endophytica,s_Martelella_endophytica,s_Martelella_endophytica,s_Martelella_endophytica,s_Martelella_endophytica,s_Martelella_endophytica,s_Martelella_endophytica
28615,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens,s_Paenibacillus_xylanexedens
28616,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A,s_Rhizobium_sp._ACO-34A
28617,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus,s_Streptococcus_thermophilus
28618,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019,s_Chryseobacterium_sp._IHB_B_17019
28619,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43,s_Capnocytophaga_sp._ChDC_OS43
28620,s_Streptomyces_laurentii,s_Streptomyces_laurentii,s_Streptomyces_laurentii,s_Streptomyces_laurentii,s_Streptomyces_laurentii,s_Streptomyces_laurentii,s_Streptomyces_laurentii
28621,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans,s_Cellulosimicrobium_cellulans
28622,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans,s_Pseudomonas_azotoformans
28623,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474,s_Verrucomicrobium_sp._GAS474
28624,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea,s_Sinomonas_atrocyanea
28625,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber,s_Streptomyces_violaceoruber
28626,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi,s_Pelagibaca_abyssi
28627,s_Streptomyces_formicae,s_Streptomyces_formicae,s_Streptomyces_formicae,s_Streptomyces_formicae,s_Streptomyces_formicae,s_Streptomyces_formicae,s_Streptomyces_formicae
28628,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica,s_Thauera_chlorobenzoica
28629,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus,s_Streptomyces_gilvosporeus
28630,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis,s_Sphingopyxis_fribergensis
28631,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum,s_Chloracidobacterium_thermophilum
28632,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila,s_Anaerolinea_thermophila
28633,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13,s_Bordetella_genomosp._13
28634,s_Enterococcus_durans,s_Enterococcus_durans,s_Enterococcus_durans,s_Enterococcus_durans,s_Enterococcus_durans,s_Enterococcus_durans,s_Enterococcus_durans
28635,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1,s_Phycisphaerae_bacterium_ST-NAGAB-D1
28636,s_Orrella_dioscoreae,s_Orrella_dioscoreae,s_Orrella_dioscoreae,s_Orrella_dioscoreae,s_Orrella_dioscoreae,s_Orrella_dioscoreae,s_Orrella_dioscoreae
28637,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1,s_Pseudomonas_sp._TCU-HL1
28638,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6,s_Sphingobium_sp._SYK-6
28639,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736,s_Geobacter_sp._DSM_9736
28640,s_Halomonas_beimenensis,s_Halomonas_beimenensis,s_Halomonas_beimenensis,s_Halomonas_beimenensis,s_Halomonas_beimenensis,s_Halomonas_beimenensis,s_Halomonas_beimenensis
28641,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2,s_Algoriphagus_sp._M8-2
28642,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1,s_Phycisphaerae_bacterium_SM-Chi-D1
28643,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1,s_Achromobacter_sp._AONIH1
28644,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232,s_Neisseria_sp._KEM232
28645,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43,s_Betaproteobacteria_bacterium_GR16-43
28646,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4,s_Vogesella_sp._LIG4
28647,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group,s_Geobacillus_thermoleovorans_group
28648,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci,s_[Eubacterium]_sulci
28649,s_Arcobacter_butzleri,s_Arcobacter_butzleri,s_Arcobacter_butzleri,s_Arcobacter_butzleri,s_Arcobacter_butzleri,s_Arcobacter_butzleri,s_Arcobacter_butzleri
28650,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae,s_Paenibacillus_physcomitrellae
28651,s_Friedmanniella_luteola,s_Friedmanniella_luteola,s_Friedmanniella_luteola,s_Friedmanniella_luteola,s_Friedmanniella_luteola,s_Friedmanniella_luteola,s_Friedmanniella_luteola
28652,s_Bordetella_petrii,s_Bordetella_petrii,s_Bordetella_petrii,s_Bordetella_petrii,s_Bordetella_petrii,s_Bordetella_petrii,s_Bordetella_petrii
28653,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus,s_Deinococcus_proteolyticus
28654,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002,s_Cytophagales_bacterium_TFI_002
28655,s_Acidovorax_avenae,s_Acidovorax_avenae,s_Acidovorax_avenae,s_Acidovorax_avenae,s_Acidovorax_avenae,s_Acidovorax_avenae,s_Acidovorax_avenae
28656,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri,s_Capnocytophaga_leadbetteri
28657,s_Moorea_producens,s_Moorea_producens,s_Moorea_producens,s_Moorea_producens,s_Moorea_producens,s_Moorea_producens,s_Moorea_producens
28658,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium,s_uncultured_rumen_bacterium
28659,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis,s_Paenibacillus_swuensis
28660,s_Bordetella_sp._N,s_Bordetella_sp._N,s_Bordetella_sp._N,s_Bordetella_sp._N,s_Bordetella_sp._N,s_Bordetella_sp._N,s_Bordetella_sp._N
28661,s_Nakamurella_multipartita,s_Nakamurella_multipartita,s_Nakamurella_multipartita,s_Nakamurella_multipartita,s_Nakamurella_multipartita,s_Nakamurella_multipartita,s_Nakamurella_multipartita
28662,s_Streptomyces_parvulus,s_Streptomyces_parvulus,s_Streptomyces_parvulus,s_Streptomyces_parvulus,s_Streptomyces_parvulus,s_Streptomyces_parvulus,s_Streptomyces_parvulus
28663,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis,s_Candidatus_Accumulibacter_phosphatis
28664,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39,s_Azoarcus_sp._SY39
28665,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103,s_Amycolatopsis_sp._BJA-103
28666,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata,s_Frankia_symbiont_of_Datisca_glomerata
28667,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi,s_Ruegeria_pomeroyi
28668,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria,s_Burkholderia_ambifaria
28669,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans,s_Syntrophobacter_fumaroxidans
28670,s_Marmoricola_scoriae,s_Marmoricola_scoriae,s_Marmoricola_scoriae,s_Marmoricola_scoriae,s_Marmoricola_scoriae,s_Marmoricola_scoriae,s_Marmoricola_scoriae
28671,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545,s_Paucibacter_sp._KCTC_42545
28672,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01,s_Halomonas_sp._HG01
28673,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides,s_Leuconostoc_mesenteroides
28674,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum,s_Bifidobacterium_angulatum
28675,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris,s_Tessaracoccus_aquimaris
28676,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509,s_Streptomyces_sp._CLI2509
28677,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum,s_Thermacetogenium_phaeum
28678,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum,s_Cyclobacterium_marinum
28679,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica,s_Nocardia_cyriacigeorgica
28680,s_canis_group,s_canis_group,s_canis_group,s_canis_group,s_canis_group,s_canis_group,s_canis_group
28681,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus,s_Lactobacillus_pentosus
28682,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae,s_Brachyspira_hyodysenteriae
28683,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1,s_magneto-ovoid_bacterium_MO-1
28684,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum,s_Pseudopropionibacterium_propionicum
28685,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju,s_endosymbiont_of_unidentified_scaly_snail_isolate_Monju
28686,s_Finegoldia_magna,s_Finegoldia_magna,s_Finegoldia_magna,s_Finegoldia_magna,s_Finegoldia_magna,s_Finegoldia_magna,s_Finegoldia_magna
28687,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii,s_Marinobacterium_aestuarii
